.HEADER
..NAMES
Time,V U1.L24&L25
.DATA
4.51423e-008,0.2932
4.51847e-008,0.2668
4.52271e-008,0.2420
4.52696e-008,0.2262
4.53120e-008,0.2193
4.53544e-008,0.2190
4.53968e-008,0.2522
4.54393e-008,0.3984
4.54817e-008,0.5615
4.55241e-008,0.7624
4.55665e-008,0.9235
4.56089e-008,1.0404
4.56514e-008,1.0978
4.56938e-008,1.1331
4.57362e-008,1.1503
4.57786e-008,1.1417
4.58211e-008,1.1388
4.58635e-008,1.1462
4.59059e-008,1.1622
4.59484e-008,1.1774
4.59908e-008,1.1824
4.60332e-008,1.1841
4.60756e-008,1.1839
4.61180e-008,1.1994
4.61605e-008,1.2164
4.62029e-008,1.2340
4.62453e-008,1.2470
4.62877e-008,1.2483
4.63302e-008,1.2083
4.63726e-008,1.0223
4.64150e-008,0.8276
4.64575e-008,0.6352
4.64999e-008,0.4810
4.65423e-008,0.3625
4.65847e-008,0.3093
4.66272e-008,0.2965
4.66696e-008,0.3005
4.67120e-008,0.3245
4.67544e-008,0.3351
4.67968e-008,0.3193
4.68393e-008,0.2978
4.68817e-008,0.2885
4.69241e-008,0.2945
4.69666e-008,0.2981
4.70090e-008,0.2959
4.70514e-008,0.2727
4.70938e-008,0.2460
4.71363e-008,0.2287
4.71787e-008,0.2199
4.72211e-008,0.2188
4.72635e-008,0.2318
4.73059e-008,0.3650
4.73484e-008,0.5295
4.73908e-008,0.7237
4.74332e-008,0.8943
4.74757e-008,1.0224
4.75181e-008,1.0903
4.75605e-008,1.1270
4.76029e-008,1.1497
4.76454e-008,1.1438
4.76878e-008,1.1381
4.77302e-008,1.1443
4.77726e-008,1.1584
4.78150e-008,1.1754
4.78575e-008,1.1819
4.78999e-008,1.1842
4.79423e-008,1.1831
4.79847e-008,1.1955
4.80272e-008,1.2134
4.80696e-008,1.2303
4.81120e-008,1.2455
4.81545e-008,1.2486
4.81969e-008,1.2252
4.82393e-008,1.0651
4.82817e-008,0.8619
4.83242e-008,0.6713
4.83666e-008,0.5094
4.84090e-008,0.3813
4.84514e-008,0.3145
4.84938e-008,0.2978
4.85363e-008,0.2977
4.85787e-008,0.3194
4.86211e-008,0.3358
4.86636e-008,0.3233
4.87060e-008,0.3016
4.87484e-008,0.2888
4.87908e-008,0.2931
4.88333e-008,0.2978
4.88757e-008,0.2976
4.89181e-008,0.2785
4.89605e-008,0.2503
4.90029e-008,0.2315
4.90454e-008,0.2208
4.90878e-008,0.2187
4.91302e-008,0.2231
4.91727e-008,0.3338
4.92151e-008,0.4978
4.92575e-008,0.6825
4.92999e-008,0.8643
4.93424e-008,1.0017
4.93848e-008,1.0808
4.94272e-008,1.1207
4.94696e-008,1.1476
4.95120e-008,1.1463
4.95545e-008,1.1379
4.95969e-008,1.1427
4.96393e-008,1.1548
4.96817e-008,1.1729
4.97242e-008,1.1812
4.97666e-008,1.1840
4.98090e-008,1.1829
4.98515e-008,1.1918
4.98939e-008,1.2103
4.99363e-008,1.2267
4.99787e-008,1.2435
5.00211e-008,1.2487
5.00636e-008,1.2343
5.01060e-008,1.1039
5.01484e-008,0.8972
5.01908e-008,0.7092
5.02333e-008,0.5385
5.02757e-008,0.4021
5.03181e-008,0.3232
5.03606e-008,0.2998
5.04030e-008,0.2959
5.04454e-008,0.3141
5.04878e-008,0.3351
5.05303e-008,0.3271
5.05727e-008,0.3058
5.06151e-008,0.2898
5.06575e-008,0.2915
5.06999e-008,0.2974
5.07424e-008,0.2984
5.07848e-008,0.2841
5.08272e-008,0.2551
5.08697e-008,0.2347
5.09121e-008,0.2221
5.09545e-008,0.2187
5.09969e-008,0.2221
5.10394e-008,0.3066
5.10818e-008,0.4662
5.11242e-008,0.6397
5.11666e-008,0.8330
5.12090e-008,0.9793
5.12515e-008,1.0691
5.12939e-008,1.1137
5.13363e-008,1.1440
5.13788e-008,1.1484
5.14212e-008,1.1385
5.14636e-008,1.1411
5.15060e-008,1.1516
5.15485e-008,1.1698
5.15909e-008,1.1804
5.16333e-008,1.1836
5.16757e-008,1.1832
5.17181e-008,1.1885
5.17606e-008,1.2070
5.18030e-008,1.2232
5.18454e-008,1.2409
5.18878e-008,1.2486
5.19303e-008,1.2412
5.19727e-008,1.1389
5.20151e-008,0.9352
5.20576e-008,0.7492
5.21000e-008,0.5684
5.21424e-008,0.4250
5.21848e-008,0.3337
5.22273e-008,0.3029
5.22697e-008,0.2951
5.23121e-008,0.3091
5.23545e-008,0.3328
5.23969e-008,0.3306
5.24394e-008,0.3102
5.24818e-008,0.2916
5.25242e-008,0.2901
5.25667e-008,0.2967
5.26091e-008,0.2986
5.26515e-008,0.2889
5.26939e-008,0.2604
5.27364e-008,0.2380
5.27788e-008,0.2238
5.28212e-008,0.2189
5.28636e-008,0.2209
5.29060e-008,0.2809
5.29485e-008,0.4340
5.29909e-008,0.5993
5.30333e-008,0.8007
5.30758e-008,0.9542
5.31182e-008,1.0565
5.31606e-008,1.1061
5.32030e-008,1.1394
5.32455e-008,1.1498
5.32879e-008,1.1399
5.33303e-008,1.1399
5.33727e-008,1.1487
5.34151e-008,1.1663
5.34576e-008,1.1792
5.35000e-008,1.1831
5.35424e-008,1.1837
5.35848e-008,1.1858
5.36273e-008,1.2035
5.36697e-008,1.2199
5.37121e-008,1.2378
5.37546e-008,1.2481
5.37970e-008,1.2464
5.38394e-008,1.1738
5.38818e-008,0.9754
5.39242e-008,0.7881
5.39667e-008,0.5987
5.40091e-008,0.4504
5.40515e-008,0.3456
5.40939e-008,0.3060
5.41364e-008,0.2954
5.41788e-008,0.3047
5.42212e-008,0.3293
5.42637e-008,0.3332
5.43061e-008,0.3146
5.43485e-008,0.2942
5.43909e-008,0.2891
5.44334e-008,0.2958
5.44758e-008,0.2985
5.45182e-008,0.2928
5.45606e-008,0.2661
5.46030e-008,0.2416
5.46455e-008,0.2259
5.46879e-008,0.2193
5.47303e-008,0.2194
5.47728e-008,0.2544
5.48152e-008,0.4016
5.48576e-008,0.5648
5.49000e-008,0.7663
5.49425e-008,0.9266
5.49849e-008,1.0422
5.50273e-008,1.0987
5.50697e-008,1.1338
5.51121e-008,1.1504
5.51546e-008,1.1415
5.51970e-008,1.1389
5.52394e-008,1.1464
5.52818e-008,1.1626
5.53243e-008,1.1777
5.53667e-008,1.1826
5.54091e-008,1.1841
5.54516e-008,1.1840
5.54940e-008,1.1997
5.55364e-008,1.2167
5.55788e-008,1.2344
5.56212e-008,1.2472
5.56637e-008,1.2483
5.57061e-008,1.2054
5.57485e-008,1.0174
5.57909e-008,0.8236
5.58334e-008,0.6314
5.58758e-008,0.4779
5.59182e-008,0.3605
5.59607e-008,0.3089
5.60031e-008,0.2964
5.60455e-008,0.3009
5.60879e-008,0.3250
5.61304e-008,0.3349
5.61728e-008,0.3188
5.62152e-008,0.2974
5.62576e-008,0.2886
5.63000e-008,0.2946
5.63425e-008,0.2982
5.63849e-008,0.2957
5.64273e-008,0.2720
5.64698e-008,0.2455
5.65122e-008,0.2284
5.65546e-008,0.2199
5.65970e-008,0.2188
5.66395e-008,0.2329
5.66819e-008,0.3683
5.67243e-008,0.5327
5.67667e-008,0.7280
5.68091e-008,0.8974
5.68516e-008,1.0246
5.68940e-008,1.0912
5.69364e-008,1.1277
5.69789e-008,1.1499
5.70213e-008,1.1437
5.70637e-008,1.1381
5.71061e-008,1.1444
5.71486e-008,1.1588
5.71910e-008,1.1757
5.72334e-008,1.1820
5.72758e-008,1.1842
5.73182e-008,1.1831
5.73607e-008,1.1959
5.74031e-008,1.2137
5.74455e-008,1.2307
5.74879e-008,1.2457
5.75304e-008,1.2486
5.75728e-008,1.2240
5.76152e-008,1.0606
5.76577e-008,0.8582
5.77001e-008,0.6672
5.77425e-008,0.5062
5.77849e-008,0.3790
5.78274e-008,0.3138
5.78698e-008,0.2976
5.79122e-008,0.2980
5.79546e-008,0.3200
5.79970e-008,0.3358
5.80395e-008,0.3229
5.80819e-008,0.3012
5.81243e-008,0.2887
5.81668e-008,0.2932
5.82092e-008,0.2979
5.82516e-008,0.2975
5.82940e-008,0.2779
5.83365e-008,0.2498
5.83789e-008,0.2312
5.84213e-008,0.2207
5.84637e-008,0.2187
5.85061e-008,0.2232
5.85486e-008,0.3367
5.85910e-008,0.5009
5.86334e-008,0.6869
5.86759e-008,0.8676
5.87183e-008,1.0040
5.87607e-008,1.0820
5.88031e-008,1.1215
5.88456e-008,1.1479
5.88880e-008,1.1461
5.89304e-008,1.1379
5.89728e-008,1.1428
5.90152e-008,1.1551
5.90577e-008,1.1732
5.91001e-008,1.1814
5.91425e-008,1.1841
5.91849e-008,1.1829
5.92274e-008,1.1921
5.92698e-008,1.2106
5.93122e-008,1.2271
5.93547e-008,1.2438
5.93971e-008,1.2487
5.94395e-008,1.2335
5.94819e-008,1.0999
5.95243e-008,0.8934
5.95668e-008,0.7051
5.96092e-008,0.5354
5.96516e-008,0.3999
5.96941e-008,0.3221
5.97365e-008,0.2995
5.97789e-008,0.2960
5.98213e-008,0.3147
5.98638e-008,0.3352
5.99062e-008,0.3267
5.99486e-008,0.3053
5.99910e-008,0.2897
6.00335e-008,0.2917
6.00759e-008,0.2974
6.01183e-008,0.2983
6.01607e-008,0.2835
6.02031e-008,0.2547
6.02456e-008,0.2344
6.02880e-008,0.2220
6.03304e-008,0.2187
6.03728e-008,0.2222
6.04153e-008,0.3107
6.04577e-008,0.4709
6.05001e-008,0.6453
6.05425e-008,0.8370
6.05850e-008,0.9823
6.06274e-008,1.0705
6.06698e-008,1.1146
6.07123e-008,1.1444
6.07547e-008,1.1480
6.07971e-008,1.1385
6.08395e-008,1.1415
6.08820e-008,1.1521
6.09244e-008,1.1701
6.09668e-008,1.1804
6.10092e-008,1.1836
6.10517e-008,1.1832
6.10941e-008,1.1891
6.11365e-008,1.2075
6.11789e-008,1.2236
6.12213e-008,1.2412
6.12638e-008,1.2486
6.13062e-008,1.2405
6.13486e-008,1.1352
6.13910e-008,0.9311
6.14335e-008,0.7449
6.14759e-008,0.5652
6.15183e-008,0.4226
6.15607e-008,0.3327
6.16032e-008,0.3025
6.16456e-008,0.2951
6.16880e-008,0.3096
6.17305e-008,0.3331
6.17729e-008,0.3302
6.18153e-008,0.3097
6.18577e-008,0.2914
6.19002e-008,0.2902
6.19426e-008,0.2967
6.19850e-008,0.2986
6.20274e-008,0.2884
6.20699e-008,0.2599
6.21123e-008,0.2377
6.21547e-008,0.2236
6.21971e-008,0.2189
6.22396e-008,0.2211
6.22820e-008,0.2852
6.23244e-008,0.4389
6.23668e-008,0.6044
6.24092e-008,0.8049
6.24517e-008,0.9577
6.24941e-008,1.0581
6.25365e-008,1.1070
6.25789e-008,1.1400
6.26214e-008,1.1494
6.26638e-008,1.1397
6.27062e-008,1.1402
6.27486e-008,1.1492
6.27911e-008,1.1668
6.28335e-008,1.1792
6.28759e-008,1.1831
6.29184e-008,1.1836
6.29608e-008,1.1863
6.30032e-008,1.2041
6.30456e-008,1.2203
6.30881e-008,1.2382
6.31305e-008,1.2482
6.31729e-008,1.2460
6.32153e-008,1.1699
6.32578e-008,0.9710
6.33002e-008,0.7840
6.33426e-008,0.5954
6.33850e-008,0.4477
6.34274e-008,0.3444
6.34699e-008,0.3057
6.35123e-008,0.2953
6.35547e-008,0.3051
6.35971e-008,0.3297
6.36396e-008,0.3329
6.36820e-008,0.3141
6.37244e-008,0.2940
6.37668e-008,0.2892
6.38093e-008,0.2958
6.38517e-008,0.2985
6.38941e-008,0.2924
6.39365e-008,0.2656
6.39790e-008,0.2413
6.40214e-008,0.2257
6.40638e-008,0.2192
6.41063e-008,0.2196
6.41487e-008,0.2590
6.41911e-008,0.4065
6.42335e-008,0.5693
6.42760e-008,0.7709
6.43184e-008,0.9304
6.43608e-008,1.0442
6.44032e-008,1.0996
6.44457e-008,1.1345
6.44881e-008,1.1501
6.45305e-008,1.1413
6.45729e-008,1.1392
6.46153e-008,1.1468
6.46578e-008,1.1631
6.47002e-008,1.1777
6.47426e-008,1.1826
6.47850e-008,1.1840
6.48275e-008,1.1844
6.48699e-008,1.2004
6.49123e-008,1.2171
6.49547e-008,1.2348
6.49972e-008,1.2473
6.50396e-008,1.2482
6.50820e-008,1.2024
6.51245e-008,1.0127
6.51669e-008,0.8199
6.52093e-008,0.6277
6.52517e-008,0.4749
6.52942e-008,0.3590
6.53366e-008,0.3087
6.53790e-008,0.2963
6.54214e-008,0.3013
6.54639e-008,0.3255
6.55063e-008,0.3348
6.55487e-008,0.3184
6.55911e-008,0.2971
6.56336e-008,0.2886
6.56760e-008,0.2947
6.57184e-008,0.2982
6.57608e-008,0.2953
6.58032e-008,0.2714
6.58457e-008,0.2451
6.58881e-008,0.2281
6.59305e-008,0.2198
6.59729e-008,0.2189
6.60154e-008,0.2370
6.60578e-008,0.3733
6.61002e-008,0.5373
6.61426e-008,0.7332
6.61851e-008,0.9012
6.62275e-008,1.0270
6.62699e-008,1.0922
6.63124e-008,1.1284
6.63548e-008,1.1498
6.63972e-008,1.1433
6.64396e-008,1.1383
6.64821e-008,1.1449
6.65245e-008,1.1593
6.65669e-008,1.1758
6.66093e-008,1.1820
6.66518e-008,1.1842
6.66942e-008,1.1833
6.67366e-008,1.1966
6.67790e-008,1.2141
6.68214e-008,1.2312
6.68639e-008,1.2459
6.69063e-008,1.2486
6.69487e-008,1.2224
6.69911e-008,1.0560
6.70336e-008,0.8546
6.70760e-008,0.6632
6.71184e-008,0.5032
6.71608e-008,0.3771
6.72033e-008,0.3132
6.72457e-008,0.2975
6.72881e-008,0.2982
6.73306e-008,0.3206
6.73730e-008,0.3357
6.74154e-008,0.3225
6.74578e-008,0.3008
6.75003e-008,0.2887
6.75427e-008,0.2934
6.75851e-008,0.2978
6.76275e-008,0.2973
6.76700e-008,0.2773
6.77124e-008,0.2494
6.77548e-008,0.2309
6.77972e-008,0.2206
6.78397e-008,0.2187
6.78821e-008,0.2249
6.79245e-008,0.3413
6.79669e-008,0.5055
6.80093e-008,0.6923
6.80518e-008,0.8714
6.80942e-008,1.0068
6.81366e-008,1.0832
6.81790e-008,1.1222
6.82215e-008,1.1481
6.82639e-008,1.1456
6.83063e-008,1.1380
6.83487e-008,1.1432
6.83912e-008,1.1557
6.84336e-008,1.1734
6.84760e-008,1.1813
6.85185e-008,1.1841
6.85609e-008,1.1830
6.86033e-008,1.1928
6.86457e-008,1.2111
6.86882e-008,1.2275
6.87306e-008,1.2440
6.87730e-008,1.2487
6.88154e-008,1.2328
6.88579e-008,1.0958
6.89003e-008,0.8894
6.89427e-008,0.7008
6.89851e-008,0.5322
6.90275e-008,0.3976
6.90700e-008,0.3211
6.91124e-008,0.2993
6.91548e-008,0.2962
6.91972e-008,0.3152
6.92397e-008,0.3354
6.92821e-008,0.3264
6.93245e-008,0.3049
6.93669e-008,0.2895
6.94094e-008,0.2918
6.94518e-008,0.2974
6.94942e-008,0.2983
6.95367e-008,0.2829
6.95791e-008,0.2541
6.96215e-008,0.2340
6.96639e-008,0.2218
6.97064e-008,0.2187
6.97488e-008,0.2224
6.97912e-008,0.3133
6.98336e-008,0.4741
6.98761e-008,0.6499
6.99185e-008,0.8405
6.99609e-008,0.9849
7.00033e-008,1.0719
7.00458e-008,1.1154
7.00882e-008,1.1449
7.01306e-008,1.1478
7.01730e-008,1.1384
7.02154e-008,1.1417
7.02579e-008,1.1524
7.03003e-008,1.1705
7.03427e-008,1.1805
7.03851e-008,1.1837
7.04276e-008,1.1832
7.04700e-008,1.1894
7.05124e-008,1.2079
7.05548e-008,1.2240
7.05973e-008,1.2415
7.06397e-008,1.2487
7.06821e-008,1.2399
7.07246e-008,1.1314
7.07670e-008,0.9267
7.08094e-008,0.7404
7.08518e-008,0.5619
7.08943e-008,0.4200
7.09367e-008,0.3314
7.09791e-008,0.3021
7.10215e-008,0.2952
7.10640e-008,0.3101
7.11064e-008,0.3334
7.11488e-008,0.3299
7.11912e-008,0.3092
7.12337e-008,0.2912
7.12761e-008,0.2904
7.13185e-008,0.2968
7.13609e-008,0.2986
7.14033e-008,0.2879
7.14458e-008,0.2593
7.14882e-008,0.2373
7.15306e-008,0.2234
7.15730e-008,0.2189
7.16155e-008,0.2213
7.16579e-008,0.2877
7.17003e-008,0.4422
7.17427e-008,0.6084
7.17852e-008,0.8084
7.18276e-008,0.9606
7.18700e-008,1.0595
7.19125e-008,1.1078
7.19549e-008,1.1406
7.19973e-008,1.1494
7.20397e-008,1.1395
7.20822e-008,1.1403
7.21246e-008,1.1495
7.21670e-008,1.1672
7.22094e-008,1.1794
7.22519e-008,1.1832
7.22943e-008,1.1836
7.23367e-008,1.1865
7.23791e-008,1.2045
7.24215e-008,1.2206
7.24640e-008,1.2386
7.25064e-008,1.2483
7.25488e-008,1.2457
7.25912e-008,1.1661
7.26337e-008,0.9665
7.26761e-008,0.7798
7.27185e-008,0.5919
7.27609e-008,0.4447
7.28034e-008,0.3430
7.28458e-008,0.3054
7.28882e-008,0.2952
7.29307e-008,0.3056
7.29731e-008,0.3302
7.30155e-008,0.3327
7.30579e-008,0.3137
7.31004e-008,0.2936
7.31428e-008,0.2893
7.31852e-008,0.2960
7.32276e-008,0.2985
7.32701e-008,0.2920
7.33125e-008,0.2649
7.33549e-008,0.2408
7.33973e-008,0.2254
7.34398e-008,0.2192
7.34822e-008,0.2198
7.35246e-008,0.2617
7.35670e-008,0.4098
7.36094e-008,0.5726
7.36519e-008,0.7748
7.36943e-008,0.9334
7.37367e-008,1.0458
7.37791e-008,1.1004
7.38216e-008,1.1351
7.38640e-008,1.1501
7.39064e-008,1.1411
7.39488e-008,1.1392
7.39913e-008,1.1470
7.40337e-008,1.1635
7.40761e-008,1.1780
7.41186e-008,1.1827
7.41610e-008,1.1840
7.42034e-008,1.1845
7.42458e-008,1.2008
7.42883e-008,1.2175
7.43307e-008,1.2352
7.43731e-008,1.2474
7.44155e-008,1.2482
7.44580e-008,1.1993
7.45004e-008,1.0080
7.45428e-008,0.8160
7.45852e-008,0.6239
7.46276e-008,0.4718
7.46701e-008,0.3571
7.47125e-008,0.3083
7.47549e-008,0.2962
7.47973e-008,0.3017
7.48398e-008,0.3260
7.48822e-008,0.3346
7.49246e-008,0.3179
7.49670e-008,0.2967
7.50095e-008,0.2886
7.50519e-008,0.2949
7.50943e-008,0.2982
7.51368e-008,0.2951
7.51792e-008,0.2708
7.52216e-008,0.2447
7.52640e-008,0.2279
7.53065e-008,0.2197
7.53489e-008,0.2189
7.53913e-008,0.2386
7.54337e-008,0.3769
7.54762e-008,0.5407
7.55186e-008,0.7374
7.55610e-008,0.9044
7.56034e-008,1.0290
7.56459e-008,1.0931
7.56883e-008,1.1291
7.57307e-008,1.1500
7.57731e-008,1.1431
7.58155e-008,1.1384
7.58580e-008,1.1450
7.59004e-008,1.1597
7.59428e-008,1.1761
7.59852e-008,1.1821
7.60277e-008,1.1842
7.60701e-008,1.1833
7.61125e-008,1.1969
7.61549e-008,1.2144
7.61974e-008,1.2316
7.62398e-008,1.2461
7.62822e-008,1.2486
7.63247e-008,1.2209
7.63671e-008,1.0514
7.64095e-008,0.8508
7.64519e-008,0.6592
7.64944e-008,0.5000
7.65368e-008,0.3749
7.65792e-008,0.3125
7.66216e-008,0.2974
7.66641e-008,0.2985
7.67065e-008,0.3212
7.67489e-008,0.3357
7.67913e-008,0.3220
7.68338e-008,0.3004
7.68762e-008,0.2886
7.69186e-008,0.2935
7.69610e-008,0.2979
7.70034e-008,0.2971
7.70459e-008,0.2767
7.70883e-008,0.2489
7.71307e-008,0.2306
7.71731e-008,0.2205
7.72156e-008,0.2187
7.72580e-008,0.2251
7.73004e-008,0.3444
7.73428e-008,0.5087
7.73853e-008,0.6968
7.74277e-008,0.8747
7.74701e-008,1.0090
7.75126e-008,1.0843
7.75550e-008,1.1230
7.75974e-008,1.1484
7.76398e-008,1.1454
7.76823e-008,1.1380
7.77247e-008,1.1434
7.77671e-008,1.1561
7.78095e-008,1.1738
7.78520e-008,1.1814
7.78944e-008,1.1841
7.79368e-008,1.1830
7.79792e-008,1.1932
7.80216e-008,1.2114
7.80641e-008,1.2279
7.81065e-008,1.2443
7.81489e-008,1.2487
7.81913e-008,1.2321
7.82338e-008,1.0917
7.82762e-008,0.8854
7.83186e-008,0.6965
7.83610e-008,0.5289
7.84035e-008,0.3951
7.84459e-008,0.3200
7.84883e-008,0.2990
7.85308e-008,0.2963
7.85732e-008,0.3159
7.86156e-008,0.3355
7.86580e-008,0.3259
7.87005e-008,0.3044
7.87429e-008,0.2894
7.87853e-008,0.2920
7.88277e-008,0.2975
7.88702e-008,0.2982
7.89126e-008,0.2823
7.89550e-008,0.2536
7.89974e-008,0.2336
7.90399e-008,0.2217
7.90823e-008,0.2187
7.91247e-008,0.2225
7.91671e-008,0.3158
7.92095e-008,0.4774
7.92520e-008,0.6544
7.92944e-008,0.8439
7.93368e-008,0.9873
7.93792e-008,1.0732
7.94217e-008,1.1162
7.94641e-008,1.1453
7.95065e-008,1.1477
7.95489e-008,1.1383
7.95914e-008,1.1418
7.96338e-008,1.1527
7.96762e-008,1.1709
7.97187e-008,1.1806
7.97611e-008,1.1838
7.98035e-008,1.1831
7.98459e-008,1.1897
7.98884e-008,1.2082
7.99308e-008,1.2244
7.99732e-008,1.2418
8.00156e-008,1.2487
8.00581e-008,1.2392
8.01005e-008,1.1276
8.01429e-008,0.9224
8.01853e-008,0.7360
8.02277e-008,0.5586
8.02702e-008,0.4173
8.03126e-008,0.3302
8.03550e-008,0.3018
8.03974e-008,0.2952
8.04399e-008,0.3107
8.04823e-008,0.3338
8.05247e-008,0.3295
8.05671e-008,0.3087
8.06096e-008,0.2910
8.06520e-008,0.2906
8.06944e-008,0.2969
8.07369e-008,0.2986
8.07793e-008,0.2874
8.08217e-008,0.2587
8.08641e-008,0.2369
8.09066e-008,0.2232
8.09490e-008,0.2189
8.09914e-008,0.2214
8.10338e-008,0.2902
8.10763e-008,0.4455
8.11187e-008,0.6126
8.11611e-008,0.8119
8.12035e-008,0.9633
8.12460e-008,1.0609
8.12884e-008,1.1087
8.13308e-008,1.1411
8.13732e-008,1.1493
8.14156e-008,1.1394
8.14581e-008,1.1404
8.15005e-008,1.1498
8.15429e-008,1.1676
8.15853e-008,1.1796
8.16278e-008,1.1833
8.16702e-008,1.1836
8.17126e-008,1.1868
8.17550e-008,1.2048
8.17975e-008,1.2210
8.18399e-008,1.2389
8.18823e-008,1.2483
8.19248e-008,1.2453
8.19672e-008,1.1622
8.20096e-008,0.9619
8.20520e-008,0.7755
8.20945e-008,0.5886
8.21369e-008,0.4418
8.21793e-008,0.3416
8.22217e-008,0.3051
8.22642e-008,0.2952
8.23066e-008,0.3061
8.23490e-008,0.3306
8.23914e-008,0.3324
8.24338e-008,0.3132
8.24763e-008,0.2933
8.25187e-008,0.2894
8.25611e-008,0.2961
8.26035e-008,0.2986
8.26460e-008,0.2916
8.26884e-008,0.2642
8.27308e-008,0.2404
8.27732e-008,0.2252
8.28157e-008,0.2192
8.28581e-008,0.2199
8.29005e-008,0.2643
8.29430e-008,0.4131
8.29854e-008,0.5762
8.30278e-008,0.7785
8.30702e-008,0.9364
8.31127e-008,1.0475
8.31551e-008,1.1012
8.31975e-008,1.1358
8.32399e-008,1.1502
8.32824e-008,1.1409
8.33248e-008,1.1393
8.33672e-008,1.1472
8.34096e-008,1.1640
8.34521e-008,1.1782
8.34945e-008,1.1827
8.35369e-008,1.1840
8.35793e-008,1.1847
8.36217e-008,1.2012
8.36642e-008,1.2178
8.37066e-008,1.2356
8.37490e-008,1.2476
8.37914e-008,1.2482
8.38339e-008,1.1962
8.38763e-008,1.0032
8.39187e-008,0.8121
8.39611e-008,0.6202
8.40036e-008,0.4687
8.40460e-008,0.3553
8.40884e-008,0.3080
8.41309e-008,0.2961
8.41733e-008,0.3021
8.42157e-008,0.3266
8.42581e-008,0.3345
8.43006e-008,0.3175
8.43430e-008,0.2963
8.43854e-008,0.2887
8.44278e-008,0.2951
8.44703e-008,0.2983
8.45127e-008,0.2949
8.45551e-008,0.2701
8.45975e-008,0.2442
8.46400e-008,0.2276
8.46824e-008,0.2197
8.47248e-008,0.2189
8.47672e-008,0.2402
8.48096e-008,0.3804
8.48521e-008,0.5440
8.48945e-008,0.7416
8.49369e-008,0.9075
8.49793e-008,1.0310
8.50218e-008,1.0939
8.50642e-008,1.1298
8.51066e-008,1.1501
8.51490e-008,1.1429
8.51915e-008,1.1384
8.52339e-008,1.1452
8.52763e-008,1.1602
8.53188e-008,1.1764
8.53612e-008,1.1822
8.54036e-008,1.1842
8.54460e-008,1.1834
8.54885e-008,1.1973
8.55309e-008,1.2148
8.55733e-008,1.2320
8.56157e-008,1.2463
8.56582e-008,1.2485
8.57006e-008,1.2193
8.57430e-008,1.0467
8.57854e-008,0.8468
8.58278e-008,0.6550
8.58703e-008,0.4968
8.59127e-008,0.3726
8.59551e-008,0.3119
8.59975e-008,0.2973
8.60400e-008,0.2988
8.60824e-008,0.3218
8.61248e-008,0.3357
8.61672e-008,0.3216
8.62097e-008,0.2999
8.62521e-008,0.2886
8.62945e-008,0.2937
8.63370e-008,0.2980
8.63794e-008,0.2970
8.64218e-008,0.2760
8.64642e-008,0.2484
8.65067e-008,0.2303
8.65491e-008,0.2204
8.65915e-008,0.2188
8.66339e-008,0.2252
8.66764e-008,0.3474
8.67188e-008,0.5120
8.67612e-008,0.7012
8.68036e-008,0.8780
8.68461e-008,1.0113
8.68885e-008,1.0854
8.69309e-008,1.1237
8.69733e-008,1.1487
8.70157e-008,1.1452
8.70582e-008,1.1379
8.71006e-008,1.1435
8.71430e-008,1.1564
8.71854e-008,1.1741
8.72279e-008,1.1816
8.72703e-008,1.1842
8.73127e-008,1.1830
8.73551e-008,1.1935
8.73976e-008,1.2117
8.74400e-008,1.2283
8.74824e-008,1.2445
8.75249e-008,1.2487
8.75673e-008,1.2314
8.76097e-008,1.0875
8.76521e-008,0.8814
8.76946e-008,0.6922
8.77370e-008,0.5256
8.77794e-008,0.3927
8.78218e-008,0.3190
8.78643e-008,0.2988
8.79067e-008,0.2965
8.79491e-008,0.3165
8.79915e-008,0.3357
8.80339e-008,0.3255
8.80764e-008,0.3039
8.81188e-008,0.2892
8.81612e-008,0.2922
8.82036e-008,0.2976
8.82461e-008,0.2982
8.82885e-008,0.2817
8.83309e-008,0.2530
8.83733e-008,0.2333
8.84158e-008,0.2215
8.84582e-008,0.2187
8.85006e-008,0.2226
8.85431e-008,0.3184
8.85855e-008,0.4806
8.86279e-008,0.6591
8.86703e-008,0.8473
8.87128e-008,0.9897
8.87552e-008,1.0745
8.87976e-008,1.1170
8.88400e-008,1.1458
8.88825e-008,1.1475
8.89249e-008,1.1382
8.89673e-008,1.1419
8.90097e-008,1.1530
8.90522e-008,1.1713
8.90946e-008,1.1808
8.91370e-008,1.1838
8.91794e-008,1.1831
8.92218e-008,1.1900
8.92643e-008,1.2086
8.93067e-008,1.2248
8.93491e-008,1.2422
8.93915e-008,1.2487
8.94340e-008,1.2385
8.94764e-008,1.1237
8.95188e-008,0.9181
8.95612e-008,0.7314
8.96037e-008,0.5552
8.96461e-008,0.4147
8.96885e-008,0.3290
8.97310e-008,0.3014
8.97734e-008,0.2953
8.98158e-008,0.3113
8.98582e-008,0.3341
8.99007e-008,0.3292
8.99431e-008,0.3082
8.99855e-008,0.2907
9.00279e-008,0.2907
9.00704e-008,0.2971
9.01128e-008,0.2987
9.01552e-008,0.2869
9.01976e-008,0.2581
9.02401e-008,0.2365
9.02825e-008,0.2231
9.03249e-008,0.2188
9.03673e-008,0.2216
9.04097e-008,0.2927
9.04522e-008,0.4488
9.04946e-008,0.6169
9.05370e-008,0.8154
9.05794e-008,0.9660
9.06219e-008,1.0623
9.06643e-008,1.1095
